ky,q,shat,electron_dens_gradient,beta,electron_nu,electron_temp_gradient,mode_frequency,growth_rate,freq_std,growth_std,elec_es_flux,elec_em_flux,ion_es_flux,ion_em_flux,converged,mtm,ftime,nsteps,tearing,frequency_ratio
0.130230496,3.64546844,1.488937873,1.862200793,0.021352168,0.071384948,2.866569249,-0.454714569,0.013142455,0.000117829,0.00040995,5.31E-06,0.003552858,6.85E-08,1.04E-05,1,1,10.98,570,0.922158108,1.059514197
0.731154338,7.189413625,1.442537975,4.940094637,0.117682842,0.058287638,0.539868708,-2.957486202,-0.006450019,1.808084727,0.068303932,4.99E-05,-0.001676244,0.000303948,-0.000445347,1,1,1599.6,79980,0.023606152,0.776378547
0.374275052,8.70883967,1.039323162,2.482042296,0.277533608,0.012917739,1.941525195,-1.022472203,0.122543312,0.001078219,0.001445789,-5.89E-06,0.006155665,1.37E-06,5.95E-06,1,1,73.32,3690,0.325166233,0.791204215
0.61344292,8.4807459,3.055053222,1.051897108,0.174572544,0.082279464,2.594767135,-1.194799957,0.274051516,3.01E-05,0.000130422,-3.30E-05,0.100555271,2.91E-06,7.37E-05,1,1,16.94,870,0.854560788,0.829060327
0.471894273,6.510809673,4.647790109,3.587382242,0.031723551,0.040361655,1.25845497,-1.955451383,0.010484734,1.21128909,0.047673855,5.15E-05,0.005910323,0.000204038,0.001950533,1,1,1149.84,57510,0.4908659,0.982740626
0.224214191,5.814767568,4.530890843,0.113741697,0.164994045,0.070652446,0.944549092,-0.164986456,0.000575236,4.26E-07,2.03E-06,-7.10E-06,0.005639305,7.42E-07,4.70E-05,1,1,159.42,7980,0.931663885,1.255670073
0.061227091,2.175620321,3.525142198,2.371398429,0.194547573,0.076976704,4.93920539,-0.319267297,0.026016539,0.14482546,1.70E-05,2.58E-06,3.50E-05,-8.88E-08,3.81E-07,1,1,18.96,960,0.170872463,1.077148613
0.123559707,7.985911834,1.0801559,4.003234537,0.145354721,0.094832938,3.005982185,-0.694833692,0.042252277,0.366549717,0.00017911,2.75E-06,0.000991149,3.88E-07,3.31E-06,1,0,22.28,1140,0.429119958,1.021292154
0.379027619,2.513260053,1.526168481,4.632982642,0.15934839,0.039541829,2.424273962,-0.423062153,0.084800916,0.160872001,0.069405893,-0.000293457,0.000208173,-0.000125328,0.000107432,1,0,1599.6,79980,0.001812279,0.190958904
0.700440681,7.8833471,1.961443597,0.395186439,0.03863264,0.06295251,4.64115239,-1.373281272,0.237712508,0.00042909,0.000655598,-4.97E-05,0.20789643,2.29E-06,0.000107841,1,1,11.12,570,0.833806417,0.721932058
0.280261947,3.811526397,2.852164182,0.71548674,0.132436589,0.01374784,1.741208524,-0.454817916,0.014628186,3.41E-05,0.000449151,2.43E-06,0.0098708,-3.01E-07,4.00E-05,1,1,35.82,1800,0.8745375,1.02316418
0.638168732,2.291883396,4.485694952,3.250914988,0.297416122,0.059028891,3.141859402,-2.63771724,0.104944533,1.389148553,0.000159618,0.000174549,0.003138236,-6.72E-06,7.12E-05,1,1,23.14,1170,0.172362372,0.857194743
0.441301115,7.668793743,3.972358382,1.734507456,0.106115964,0.032555011,5.381888311,-2.12599089,-0.015615211,0.63535546,5.80E-06,9.96E-07,0.030984065,2.07E-06,0.000130562,1,1,1599.6,79980,0.345622519,1.088601123
0.465152988,3.724027003,3.224288054,3.015054663,0.241209906,0.047144994,1.109424102,-1.606560134,0.025907799,4.12E-05,0.000116279,6.86E-05,0.005600729,-4.70E-07,8.58E-05,1,1,67.94,3420,0.455641072,0.967523083
0.573607794,5.244093011,4.092203214,0.479626508,0.076857827,0.079761298,2.529181745,-1.053625162,0.03472774,4.68E-05,0.000675592,2.19E-05,0.078163291,3.44E-06,0.000196481,1,1,37.48,1890,0.886716721,1.053102104
0.64644107,8.855743037,2.731152705,1.966787707,0.124420595,0.073615926,3.349431774,-1.683160374,0.138533237,0.000715116,0.001518016,-1.04E-05,0.084011882,2.39E-06,9.84E-05,1,1,44.58,2250,0.91056035,0.71501609
0.318746614,5.0157871,2.3906723,1.628136988,0.067890456,0.024423042,3.162986674,-1.012874858,0.007150894,2.79E-05,0.000115739,7.16E-06,0.014349751,3.75E-07,9.28E-05,1,1,67.04,3360,0.592319692,0.990045597
0.402880381,8.225112661,0.740558318,0.940701983,0.020327687,0.030751473,4.067038635,-0.877515441,0.394642267,0.001524873,0.001546033,-1.39E-05,0.043240166,1.48E-06,2.74E-05,1,1,8.64,450,0.186666751,0.732327543
0.79261237,8.545607215,2.320157717,4.706017587,0.089767146,0.011337904,0.919396742,-3.277756298,0.007410884,2.01168798,0.078755112,1.83E-05,-0.002166632,0.000720314,-0.000644331,1,1,1599.6,79980,0.207210209,0.800544157
0.101658738,3.161874869,1.831837956,0.28291097,0.276409373,0.084531729,3.485246119,-0.273741858,0.025281956,1.39E-07,1.77E-07,2.26E-06,0.000851159,1.45E-07,-4.28E-07,1,1,38.86,1950,0.557668531,1.329403915
0.925831123,7.220016908,3.328363908,1.1299123,0.22119113,0.035326691,2.98753411,-2.208029254,0.18617939,5.03E-06,2.05E-05,-5.97E-06,0.296052974,3.82E-06,0.000141198,1,1,32.3,1620,0.819563727,0.908996663
0.039324992,8.753098636,4.316771147,3.665397843,0.059566729,0.093174961,1.552023057,-0.182297814,0.005471162,0.085602583,6.78E-06,8.46E-07,0.000481402,6.87E-07,3.44E-06,1,1,21.72,1110,0.845551279,1.043739247
0.603658373,7.572585062,0.370940211,6.353234591,0.29392566,0.046369158,0.606864103,3.722909657,-0.0108988,1.789408664,0.06367215,0.000206204,-0.000872575,0.000334442,-2.89E-05,1,0,1599.6,79980,0.00096794,-0.926476611
0.24612003,5.35977312,2.666654924,3.894445332,0.033237008,0.061858202,5.549361377,-1.485053684,-0.009307971,0.633868431,0.00020973,2.89E-05,0.004055633,7.01E-09,0.000113181,1,1,1599.6,79980,0.306820564,0.904745163
0.854945762,3.389833692,4.728912486,1.358960198,0.175624263,0.016724235,4.140310704,-2.227887083,0.356497858,0.000261894,0.000230524,0.000300591,0.01279435,-3.02E-06,6.69E-05,1,1,10.78,540,0.201589484,0.759928079
0.488854685,2.055823154,4.908181538,1.186538919,0.052929488,0.04994599,2.886461076,-1.39498795,0.141325999,7.43E-05,0.000650388,3.13E-05,0.039510802,-4.58E-07,4.92E-05,1,1,11,570,0.940866229,1.08510808
0.237565687,8.790200252,0.559881245,6.184475981,0.0789926,0.085823359,4.670375498,0.425323094,0.068927688,0.119619173,0.001535071,5.47E-06,0.003460038,1.08E-06,9.25E-06,1,0,51,2550,0.020492557,-0.210141969
0.295075366,5.838247746,3.149055776,1.259837142,0.007404113,0.093681349,4.391872986,-1.404270779,-0.024522013,0.541343084,0.024626812,4.23E-06,0.014808257,1.04E-05,0.000686254,1,1,1599.6,79980,0.641530012,1.377122637
0.990854411,8.131532736,3.460566052,7.33664381,0.070341312,0.018020379,5.325796301,-9.373536606,0.354198902,3.581171904,0.00010974,0.000247495,0.171277188,1.67E-06,0.000229722,1,1,18.1,930,0.699695265,0.94604877
0.426522069,8.03071256,2.461092811,2.681763034,0.283189161,0.071059671,5.072429408,2.534983011,-0.106350509,0.942754778,0.064361479,6.56E-05,0.000236688,2.74E-05,0.000241338,1,0,1599.6,79980,0.026316144,-1.139019932
0.753273949,7.696123023,0.888688129,1.68734664,0.198878508,0.088910157,2.577853038,-2.086521389,0.433117372,0.009465313,0.004111587,-2.12E-05,0.067210778,2.18E-06,1.51E-05,1,1,17.22,870,0.360510675,0.930672979
0.965199761,4.548201437,2.242503979,0.84356758,0.151274233,0.05784077,4.502274523,-2.04434482,-0.142059908,0.686605054,0.150144628,0.00015197,-0.001132463,0.000465892,0.001042493,1,1,1599.6,79980,0.079856403,0.684412149
0.902866311,5.504160935,4.804147997,3.114187094,0.111422477,0.063359722,0.514906196,-3.422251289,-0.079762166,0.805568866,0.04659935,-3.36E-06,0.000838906,0.000425317,-0.002346936,1,1,1599.6,79980,0.219951995,1.124209433
0.015683424,7.473893973,2.59021559,0.578739742,0.243913736,0.008637229,1.923621673,-0.02847047,0.003208182,5.30E-09,1.67E-07,-2.88E-08,9.17E-05,8.29E-09,4.08E-08,1,1,1599.6,79980,0.848892787,1.178359456
0.207518615,3.910002572,4.23310417,1.910170909,0.29151801,0.03991403,3.761559492,-0.753656886,0.043769716,5.09E-05,0.000131323,1.49E-05,0.000420305,-3.49E-08,5.28E-06,1,1,18.18,930,0.164234888,0.958006553
0.454651699,7.151228274,1.194781007,6.904104863,0.178145324,0.022790442,1.645261558,1.223095581,-0.014642423,4.22E-09,2.28E-07,6.06E-05,0.006071227,4.76E-08,5.49E-05,1,0,1599.6,79980,0.523141614,-0.348165332
0.838425117,8.907313423,3.814745219,0.6548971,0.262255212,0.097341814,1.296525309,-1.517661987,0.173610443,0.05881016,0.007188707,-5.80E-05,0.170151614,3.22E-06,0.0002312,1,1,1289.62,64500,0.348710032,1.38903477
0.200215182,6.937157376,3.599180498,3.190344248,0.130318643,0.030344261,2.729710856,-1.093650495,0.031475374,0.185810458,0.044041991,5.87E-06,7.58E-06,6.39E-06,3.92E-05,1,1,1134.78,56760,0.047217515,1.199151703
0.02298311,3.564093419,4.616962675,4.365728551,0.084784172,0.02405235,4.570330696,0.083870156,0.004190684,0.023917319,2.44E-08,7.92E-07,1.60E-06,-3.12E-08,3.57E-08,1,0,1599.6,79980,0.084910213,-0.548679373
0.085255716,8.228071302,2.131121105,2.076891941,0.180537351,0.004595841,0.662741392,-0.202262468,0.002544998,3.19E-06,2.16E-05,-3.53E-06,0.000853097,1.54E-07,5.11E-06,1,1,59.78,3000,0.621728358,0.985117307
0.13788239,4.889114164,0.99890524,0.452878148,0.206889237,0.048333116,5.258757639,-0.503213879,0.069398543,8.22E-08,2.41E-08,1.14E-06,0.002749375,3.95E-08,6.13E-07,1,0,32.66,1650,0.694429189,1.184063421
0.41727148,3.253581463,0.440364513,1.487499732,0.119946973,0.061485988,1.421438853,-0.939174245,0.016530701,3.87E-06,1.72E-05,1.10E-05,0.008554092,3.37E-07,3.20E-05,1,1,111.78,5610,0.696863258,1.023897503
0.166959541,7.818346459,4.721334447,6.477814937,0.014162241,0.075488759,3.410834908,-0.965559624,-0.015384628,0.341665054,0.019724052,1.31E-05,-5.16E-05,4.51E-05,5.22E-05,1,1,1599.6,79980,0.060695739,0.706712821
0.72329128,8.34393815,1.237766969,3.540668977,0.227565097,0.034919467,4.326496011,4.075058964,0.217503086,1.972131189,5.44E-06,2.36E-05,0.107867571,2.07E-06,1.43E-05,1,0,28.74,1440,0.46324402,-0.987750986
0.304321085,5.418219484,4.057220806,2.553443714,0.172199122,0.085718329,2.099313724,-1.052513446,0.007509928,6.60E-05,0.000135962,3.40E-05,0.003079064,-2.86E-06,9.38E-05,1,1,71.72,3600,0.330709587,0.959885042
0.62133628,7.053313951,4.411652831,2.431978843,0.063564709,0.012489492,5.008393075,-2.45012586,0.018513846,1.278869022,0.039294601,0.000201695,-0.007598515,0.000402392,0.001851758,1,1,1034.94,51750,0.011605694,0.798860779
0.619879956,3.791420196,2.146225369,0.185254952,0.022136533,0.045875933,5.423498487,0.157641786,-0.004048847,0.622973526,0.068451313,3.61E-05,-0.002536475,0.000125515,-0.001291895,1,0,1599.6,79980,0.103201689,-0.087783851
0.662414424,7.595804351,1.139056589,2.306665336,0.067375386,0.002284018,1.854552908,-2.056388199,0.010981439,6.52E-05,0.000259352,-2.57E-05,0.077511094,7.03E-07,0.000153163,1,1,85.9,4320,0.585558678,0.959937867
0.365138114,4.450167249,3.867017458,1.300564589,0.12261175,0.052889144,4.789887175,-1.20390299,0.076543243,3.47E-05,9.66E-05,4.06E-05,0.003569022,-1.83E-06,7.99E-05,1,1,23.36,1170,0.222010761,0.892195765
0.418727801,7.797645118,3.1103898,1.22726365,0.077372897,0.096591026,1.137140238,-0.935446658,-0.009781326,1.28E-12,3.20E-12,-3.22E-05,0.020642027,1.72E-06,0.000263426,1,1,1599.6,79980,0.384613907,1.244002055
0.776642823,7.91383273,3.918273208,4.404812369,0.032721938,0.064707697,4.11305296,-3.116400526,-0.016717136,1.838896825,0.006014796,4.67E-05,-0.01423797,0.000439667,0.000104437,1,1,1599.6,79980,0.035554083,0.621025479
0.137391697,5.940055859,3.707525434,1.947388319,0.173797293,0.006859986,5.532495037,-0.471006257,0.076733412,0.340301693,0.043415165,-1.03E-05,0.000161572,5.58E-06,9.18E-05,1,1,1599.6,79980,0.057039768,0.727294262
0.085746138,2.811109124,4.503801711,0.615964629,0.221688085,0.038176377,1.547224155,-0.145184326,0.008292353,3.82E-09,2.35E-08,1.27E-06,0.000225377,-1.95E-07,4.46E-06,1,1,669.1,33480,0.527320693,1.218491881
0.199724731,4.112367103,1.184290833,4.183878683,0.087958301,0.015502979,2.231628967,-0.203808454,-0.030702579,0.044381846,0.050811235,6.96E-05,-0.000139976,3.29E-05,-1.61E-05,1,0,1599.6,79980,0.0012691,0.192548271
0.838915784,2.152228607,1.587466006,1.647840969,0.230345553,0.057660347,0.891966056,-1.745465856,0.012141691,7.40E-05,0.000441359,5.90E-05,0.033572352,-1.04E-06,0.000137891,1,1,103.22,5190,0.845263736,0.993694347
0.815063089,8.667476685,0.679221328,2.950550731,0.098279594,0.071860691,5.59918927,-4.191612089,0.698162906,1.882905996,0.000479565,4.48E-05,0.136124793,2.23E-06,2.14E-05,1,1,12.94,660,0.501274511,0.894357255
0.456107983,3.889767652,3.591086886,5.405099201,0.210255044,0.031233742,0.543229807,-2.536799296,0.010639773,0.58532291,0.003472768,9.43E-05,0.006434253,6.10E-07,3.03E-05,1,1,1599.6,79980,0.679313312,0.979763852
0.208001654,7.144638887,1.708440599,0.414513036,0.259294737,0.004812905,4.262228962,-0.411428374,0.063495777,0.000111882,0.000194462,-5.05E-06,0.006372864,1.85E-08,6.17E-07,1,1,80.54,4050,0.325702691,0.777020709
0.015200589,3.367325589,0.344164218,2.03852895,0.286524339,0.048510589,3.010901634,-0.067587819,0.000494814,0.038671394,2.35E-07,2.41E-07,2.02E-05,-2.84E-08,6.65E-08,1,0,1599.6,79980,0.457411452,1.25463322
0.965682599,6.499297351,4.931750176,1.871232486,0.192738652,0.099116107,3.542946212,-3.655300943,-0.042973474,1.500631309,0.023561979,0.000101399,0.000614903,3.13E-05,0.000899696,1,1,1599.6,79980,0.092671722,1.039117503
0.077473851,8.4726445,2.713008684,4.328656071,0.051054034,0.028993146,4.943951937,-0.539150019,0.001611555,0.227612165,4.54E-06,-3.54E-07,0.002283954,5.55E-07,7.78E-06,1,1,36.44,1830,0.569944731,1.023305254
0.14566785,4.661224591,4.115125634,3.153279247,0.005806086,0.022667759,0.961363076,-0.39403495,-0.021532594,0.108613026,0.030791354,-5.25E-07,0.001839024,4.00E-06,-5.72E-05,1,1,1599.6,79980,0.624601084,0.744373318
0.752790899,3.1247353,3.278410324,0.695855177,0.165509049,0.055527606,2.378102549,-1.40991398,0.193916612,5.20E-05,0.000268589,8.76E-05,0.039702755,-9.23E-07,0.000101861,1,1,17.38,870,0.581876642,0.993638604
0.746649623,8.138588725,4.373293211,0.055121094,0.132933326,0.009582955,3.137220164,-1.144086656,0.349723227,1.76E-05,2.06E-05,-6.92E-05,0.279377224,2.77E-06,0.000116279,1,1,13.94,720,0.854399094,0.943686931
0.358811853,6.61510849,3.348886552,2.512563859,0.299225043,0.06709026,1.704054248,2.102410966,-0.009922638,0.580663219,0.042189227,-1.13E-05,2.25E-05,-6.36E-06,0.000102103,1,0,1599.6,79980,0.028004958,-1.741480257
0.990363971,2.715016912,1.248257059,5.053060686,0.038499867,0.026657774,5.127569463,-0.241466777,0.044628662,0.086065333,0.05429768,-6.02E-05,0.009506197,-0.000211457,0.006234862,1,0,303.18,15180,0.051850659,0.032010128
0.928030584,7.37835522,3.655586898,8.570760998,0.226818779,0.044610974,2.8510956,-9.479421975,0.016997957,1.467762213,9.30E-06,3.19E-05,0.022601859,-1.70E-05,0.000162932,1,1,126.74,6360,0.481998321,1.021832952
0.853481636,7.551910373,2.519989229,0.946177486,0.207538472,0.025268777,3.910315227,-1.991801116,0.359644452,6.79E-06,1.61E-05,-3.38E-05,0.196101656,2.67E-06,5.40E-05,1,1,19.24,990,0.813716936,0.804366358
0.247583941,5.59242142,0.270125918,3.48225311,0.075601897,0.095439485,5.220479959,-1.716081868,0.092827086,0.77337304,0.000466091,6.09E-06,0.001715437,1.68E-06,3.77E-06,1,0,25.88,1320,0.222725628,1.137680949
0.100194797,7.787011918,4.184352168,2.412347298,0.235254092,0.069691222,4.543947551,-0.483610906,0.025651663,0.219715579,1.74E-05,2.19E-06,0.002273644,3.04E-07,3.76E-06,1,1,21.68,1110,0.560138501,1.030396231
0.540833564,8.538977851,0.580404477,7.606096453,0.003341871,0.016651788,3.451224007,3.332672796,-0.01495907,1.425806462,0.001660745,3.22E-05,-0.003483194,0.000266626,0.006906221,1,0,1599.6,79980,0.308818168,-0.660340415
0.185310621,4.582809077,2.794259345,0.154702212,0.263938998,0.075981978,2.691260274,-0.344610516,0.041527134,5.69E-06,2.78E-06,6.67E-07,0.007214295,3.71E-07,1.78E-06,1,1,41.38,2070,0.813505728,1.239483476
0.791148485,2.60966863,4.851703339,2.612164173,0.130986135,0.046248098,1.290589765,-2.477385586,0.147469985,0.000204521,0.000918557,0.000182296,0.035773066,-2.01E-06,5.14E-05,1,1,18.36,930,0.7293744,0.961294904
0.40239758,2.725373061,3.428939561,1.771660595,0.062897217,0.01431644,3.613538893,-1.411277285,0.075854466,6.81E-05,0.000234114,2.34E-05,0.019575218,-4.60E-07,9.44E-05,1,1,17.2,870,0.644148138,0.98008662
0.150863966,8.204437998,1.536658608,6.769551914,0.106134464,0.047024126,1.793322646,0.424187015,-0.008659799,3.67E-12,1.47E-11,5.25E-06,0.002636382,7.55E-07,2.63E-05,1,0,1599.6,79980,0.574424498,-0.366767592
0.708230956,8.107825335,2.536134099,3.210028046,0.172848357,0.087544705,0.708461061,-2.720855675,-0.014825208,1.186535367,0.009822745,-1.02E-05,0.000103526,0.000445242,0.000112213,1,1,1599.6,79980,0.016324557,1.077857622
0.319229686,6.147693945,4.781184798,0.752623472,0.035707973,0.033163176,2.114831401,-0.600822444,-0.009879723,1.32E-12,3.38E-12,-4.40E-06,0.028116351,4.40E-07,8.74E-05,1,1,1599.6,79980,0.966956803,1.039812187
0.645957994,2.074167872,0.205624179,0.355456667,0.091092212,0.083681926,4.352577994,-0.125628343,-0.005900686,0.054910958,0.009049041,0.000105879,-0.009007531,6.91E-05,0.005051442,1,0,641.14,32070,0.011472168,0.07681805
0.574090607,5.912885353,1.846942146,2.135207672,0.118281454,0.065114862,2.77006857,-2.267466727,-0.065472393,1.153401798,0.032167477,2.31E-05,0.007884551,3.05E-05,0.000103538,1,1,1599.6,79980,0.124998209,1.121987366
0.464669945,7.449798095,0.868159763,4.671264378,0.274529233,0.007268685,1.427743648,-2.462015283,0.006353552,0.680614028,6.25E-06,2.32E-05,0.00462217,1.16E-06,4.44E-05,1,1,110.58,5550,0.463258857,0.983896622
0.191235476,7.662204173,3.232982384,5.892542062,0.024275854,0.039469474,3.108169867,0.963678649,-0.053267736,0.237731772,0.029394474,3.24E-05,-0.000328713,4.04E-05,0.00014233,1,0,1599.6,79980,0.02588102,-0.676712464
0.024088118,3.832227711,4.981955625,6.580281995,0.069837611,0.008399683,4.01490348,0.046200685,-0.000286133,6.25E-09,1.29E-08,9.63E-07,4.89E-06,-7.95E-08,6.10E-08,1,0,1599.6,79980,0.141458756,-0.223340236
0.700931322,3.285467388,4.671079811,2.007522279,0.006754954,0.079189559,5.785417798,4.199983776,-0.010171233,1.729595042,2.59E-06,0.000124015,0.218531188,5.21E-08,5.06E-05,1,0,1599.6,79980,0.976420095,-1.222800411
0.519060002,6.462172955,3.540284081,0.520344151,0.05461334,0.073010709,1.444827327,-2.116940309,0.039100427,1.207347681,0.034510485,-4.24E-05,0.000391868,5.04E-05,0.000508002,1,0,1564.58,78240,0.085144513,3.281742836
0.379518308,8.421874675,3.796596946,2.977749116,0.191216942,0.005964433,2.880360629,-1.665992151,0.061161675,0.936752792,1.30E-05,-1.46E-06,0.023566842,3.42E-06,0.000119382,1,1,34,1710,0.488713476,0.993622564
0.160485324,6.782716556,4.432181197,3.853637225,0.139269976,0.091008233,3.80004152,-0.93808192,-0.01396828,0.268371555,0.002203834,6.27E-06,0.001291209,3.03E-06,5.76E-06,1,1,1599.6,79980,0.297254225,1.01592442
0.125016236,2.951035245,3.628667872,3.624601381,0.112071637,0.059731039,1.950036264,-0.576781753,0.007329709,0.277653078,0.000106288,8.03E-06,0.000614619,1.18E-07,3.58E-06,1,1,48.36,2430,0.486133114,1.003051394
0.918048262,7.024534146,1.512230495,2.779471585,0.019450255,0.010734495,4.517454355,-3.522111708,-0.031197767,1.780290627,0.025092445,6.94E-06,0.09977725,0.000339921,0.001516856,1,1,1599.6,79980,0.487001972,0.761486689
0.305426086,2.196294776,4.308604096,5.234941313,0.280429957,0.094807769,2.322235572,-1.884271718,0.044570073,1.000081192,1.32E-05,3.80E-05,0.001860467,-9.24E-07,3.31E-05,1,1,30.68,1560,0.325883084,0.964550421
0.222757632,5.118664588,2.02458793,2.208466588,0.197212771,0.08708359,1.270821651,-0.637256106,0.006839419,4.16E-05,0.000146177,7.23E-06,0.002075004,-4.82E-07,2.80E-05,1,1,60.74,3060,0.52211757,1.00593644
0.473350846,4.531572317,1.987132129,3.80882563,0.074352309,0.005137995,0.930076976,-0.457773801,-0.008950821,0.005918888,0.004608586,5.76E-06,-2.76E-06,2.29E-05,-4.72E-05,1,0,1599.6,79980,0.05511686,0.226280467
0.611986607,2.572080059,0.495707115,1.272750005,0.206695765,0.072290243,2.366615908,-0.292466288,0.044094463,0.090246558,0.040650262,-0.000268597,0.000867817,-0.000422485,0.000422543,1,0,1145.5,57300,0.005459643,0.194578694
0.670338191,6.192251753,1.550878318,1.180254982,0.179493451,0.078456546,3.517379258,-2.00718579,0.147390529,1.72E-05,1.01E-05,-3.19E-05,0.103962895,1.60E-06,2.59E-05,1,1,38.66,1950,0.439688196,1.018831137
0.310484469,7.715312728,1.142855743,3.71633109,0.029077072,0.048861176,4.926745496,1.418464342,0.039977553,0.794190516,2.89E-05,6.51E-06,0.040165114,3.53E-06,8.67E-05,1,0,29.98,1500,0.475003378,-0.739283273
0.372818509,2.337056827,3.744146415,0.232718259,0.236023715,0.029421934,2.998383687,-0.772090073,0.108306779,2.41E-05,0.000158664,1.24E-05,0.010532573,-2.88E-07,2.94E-05,1,1,14.6,750,0.598684735,1.195763129
0.11814038,8.702210305,1.861161626,5.226702308,0.196307025,0.009132564,5.159185531,-0.342833414,0.036397184,2.48E-07,6.54E-08,2.57E-05,9.52E-05,-2.61E-08,2.85E-07,1,0,647.86,32400,0.015683369,0.371740447
0.732610621,3.87375597,3.959675023,2.690180109,0.084295156,0.099441955,1.67013744,-2.384169086,0.069224721,0.000235036,0.001043794,0.000252014,0.048150599,-2.26E-06,0.00014104,1,1,30.78,1560,0.699362082,0.923153807
